Country Name,Short Name,year,Record,Built-up Land,Carbon,Cropland,Fishing Grounds,Forest Products,Grazing Land,Total,Data Quality Score,isoa2
Europe,º Europe,1961,Earths,0.0178877980595572,0.686006523579612,0.247634485122252,0.0806099276432866,0.138271104910985,0.119649151587498,1.29005899090319,,null
Europe,º Europe,1962,Earths,0.0193597271728788,0.738973398318332,0.262830221780597,0.0815985028158747,0.14220886052114,0.123221080730079,1.3681917913389,,null
Europe,º Europe,1963,Earths,0.0200755470340044,0.799090283370963,0.26668194028029,0.085431531777869,0.139707394655549,0.126631662982933,1.43761836010161,,null
Europe,º Europe,1964,Earths,0.0206956232831204,0.847003547888118,0.265269011937064,0.085539992872756,0.148609100758597,0.127726134157238,1.49484341089689,,null
Europe,º Europe,1965,Earths,0.021779937304058,0.886776865288581,0.279474138687571,0.0965425516314251,0.152228108314264,0.126867970328766,1.56366957155467,,null
Europe,º Europe,1966,Earths,0.0212801135264393,0.90661232562432,0.279625696865952,0.10331928461976,0.155427459645041,0.127087423615568,1.59335230389708,,null
Europe,º Europe,1967,Earths,0.0249294952925348,0.932002335396347,0.301766514965248,0.111775226151462,0.159127857689485,0.127518250358203,1.65711967985328,,null
Europe,º Europe,1968,Earths,0.0246408000089633,0.997412731371881,0.299673424014359,0.114029442280966,0.166506402071312,0.131739704997217,1.7340025047447,,null
Europe,º Europe,1969,Earths,0.0255729139111191,1.09960066405771,0.306614558362171,0.114426313762387,0.176555607352041,0.139178349640895,1.86194840708632,,null
Europe,º Europe,1970,Earths,0.025158400258942,1.29045423597339,0.313484106787882,0.115273242808919,0.190241744195089,0.136642719196021,2.07125444922024,,null
Europe,º Europe,1971,Earths,0.028341447499776,1.31828241430368,0.337290421062084,0.112439208994998,0.189925644676299,0.133218016729283,2.11949715326612,,null
Europe,º Europe,1972,Earths,0.0297086104081929,1.38751144374276,0.351600673912542,0.116248329601236,0.188643296805134,0.146408308781295,2.22012066325116,,null
Europe,º Europe,1973,Earths,0.0297142406941765,1.47910608637123,0.347590068896968,0.112789023960619,0.200542863364352,0.133204328360474,2.30294661164782,,null
Europe,º Europe,1974,Earths,0.031574788089489,1.43248815577062,0.356873039657406,0.120201428805403,0.206745486539682,0.121132551765391,2.26901545062799,,null
Europe,º Europe,1975,Earths,0.030206337292813,1.38253719277052,0.347688569396656,0.111340580450562,0.189973856573759,0.128247599068665,2.18999413555298,,null
Europe,º Europe,1976,Earths,0.0285565668140644,1.50440407073059,0.355143269413484,0.116763882286088,0.200616399593823,0.142803150957057,2.3482873397951,,null
Europe,º Europe,1977,Earths,0.0317285231813554,1.50184168317951,0.368440390902278,0.105144947052512,0.200272247189835,0.138546966008742,2.34597475751424,,null
Europe,º Europe,1978,Earths,0.033409015288662,1.52475457657881,0.395353893342563,0.0983415497276594,0.199756869902516,0.142542283757517,2.39415818859773,,null
Europe,º Europe,1979,Earths,0.0342712990329533,1.6391854059583,0.391481106600723,0.0971716046480727,0.214162716153785,0.14437399402987,2.5206461264237,,null
Europe,º Europe,1980,Earths,0.0364575460303021,1.58761923596721,0.411291170022733,0.0989124517226697,0.2193867746485,0.139476725162323,2.49314390355374,,null
Europe,º Europe,1981,Earths,0.0365583824837456,1.45977995645822,0.390094403476678,0.10287222726434,0.214184472983454,0.136425404397832,2.33991484706426,,null
Europe,º Europe,1982,Earths,0.0398846034798084,1.4151907230861,0.424685029307722,0.102800658153182,0.216424342778309,0.133861353794944,2.33284671060007,,null
Europe,º Europe,1983,Earths,0.03834290805271,1.40601883583116,0.409718848453887,0.100357897741172,0.223002948047294,0.135384484674138,2.31282592280036,,null
Europe,º Europe,1984,Earths,0.045594504283412,1.40400053821192,0.454295518450633,0.10137753375775,0.223919625628319,0.136293054243242,2.36548077457527,,null
Europe,º Europe,1985,Earths,0.0446139646319585,1.45825462869421,0.442097190701344,0.103838234787305,0.222235784742426,0.143801558022321,2.41484136157957,,null
Europe,º Europe,1986,Earths,0.0450640211741474,1.5325917944364,0.447043893866268,0.103395121958624,0.235695816360458,0.143211979459705,2.5070026272556,,null
Europe,º Europe,1987,Earths,0.0464979585262915,1.58462692513392,0.470794604139757,0.107164840170261,0.245920893794088,0.146645884861515,2.60165110662583,,null
Europe,º Europe,1988,Earths,0.0481580859015302,1.65686530609989,0.484402628615355,0.108740637678033,0.265586441726015,0.148433618777304,2.71218671879813,,null
Europe,º Europe,1989,Earths,0.0496720018390327,1.67373120390011,0.480739336948072,0.102237446774933,0.279043035770796,0.150565334179099,2.73598835941204,,null
Europe,º Europe,1990,Earths,0.0492917409618769,1.63763900286877,0.488495704357379,0.0924751204712757,0.298785930100581,0.146288076758336,2.71297557551822,,null
Europe,º Europe,1991,Earths,0.052202870234084,1.68319660186273,0.507134554270694,0.0911530794062544,0.253786051068279,0.154234829473961,2.741707986316,,null
Europe,º Europe,1992,Earths,0.0392739342892003,1.71331674418473,0.490977822703942,0.0865164592980863,0.287304926865616,0.129729758823006,2.74711964616458,,null
Europe,º Europe,1993,Earths,0.0401132720131567,1.61955033690658,0.483018401534566,0.08066468329783,0.254797000003998,0.124945466149274,2.6030891599054,,null
Europe,º Europe,1994,Earths,0.0412161075559493,1.5769631779571,0.465692774169907,0.0801798266169958,0.241170520828062,0.133085603575204,2.53830801070321,,null
Europe,º Europe,1995,Earths,0.0410450252115386,1.6333230414114,0.465143391706947,0.0843132872207992,0.22677416179741,0.120302829673492,2.57090173702159,,null
Europe,º Europe,1996,Earths,0.0420795061637523,1.61900246875844,0.458144211866042,0.0828849314581131,0.214480051452513,0.116257521214442,2.5328486909133,,null
Europe,º Europe,1997,Earths,0.0445910332849278,1.58718864484453,0.479683620530611,0.0846154088234037,0.242043971056862,0.1179781130449,2.55610079158523,,null
